frame,landmark_index,x,y,z,visibility
0,0,0.5659947395324707,0.3994286358356476,-0.5647081136703491,0.9999836683273315
0,1,0.5747974514961243,0.3832907974720001,-0.5233376622200012,0.9999552965164185
0,2,0.5862365365028381,0.38337498903274536,-0.523902416229248,0.9999462366104126
0,3,0.5963104367256165,0.3839263319969177,-0.5238592028617859,0.9999613761901855
0,4,0.5469755530357361,0.3853347599506378,-0.5236266851425171,0.9999748468399048
0,5,0.5369767546653748,0.3871611952781677,-0.5243974328041077,0.9999762773513794
0,6,0.5272238850593567,0.3890809416770935,-0.524771511554718,0.9999812841415405
0,7,0.6059918999671936,0.3898448944091797,-0.3023623526096344,0.9999481439590454
0,8,0.5185805559158325,0.3966536223888397,-0.2990324795246124,0.9999293088912964
0,9,0.5854595303535461,0.41244664788246155,-0.47859156131744385,0.9999691247940063
0,10,0.5496837496757507,0.4152984321117401,-0.48262321949005127,0.9999717473983765
0,11,0.692094624042511,0.47696948051452637,-0.1990354359149933,0.9999918937683105
0,12,0.4456048011779785,0.48085519671440125,-0.12306646257638931,0.9999737739562988
0,13,0.7372492551803589,0.5838329195976257,-0.09916312992572784,0.9831761121749878
0,14,0.40055570006370544,0.587329626083374,-0.09131785482168198,0.9797155857086182
0,15,0.7905265092849731,0.6851086616516113,-0.1705666035413742,0.9863254427909851
0,16,0.33855777978897095,0.6897097826004028,-0.2415291965007782,0.9880099892616272
0,17,0.8042607307434082,0.720230758190155,-0.19237026572227478,0.975252628326416
0,18,0.31654396653175354,0.7231353521347046,-0.2749252915382385,0.9763340950012207
0,19,0.7932727932929993,0.720503032207489,-0.2641417682170868,0.9783767461776733
0,20,0.32367533445358276,0.7259847521781921,-0.35500648617744446,0.9787076711654663
0,21,0.7797917127609253,0.7059437036514282,-0.19599345326423645,0.9733647108078003
0,22,0.3419293463230133,0.7142455577850342,-0.2791445255279541,0.9754325747489929
0,23,0.6456563472747803,0.6498124599456787,-0.024984482675790787,0.9999662637710571
0,24,0.4912707805633545,0.6500409245491028,0.024228017777204514,0.9999592304229736
0,25,0.7033756375312805,0.7215626835823059,-0.6668082475662231,0.9871587753295898
0,26,0.4388214349746704,0.7149165272712708,-0.6271485090255737,0.9783012270927429
0,27,0.7051568031311035,0.9298257827758789,-0.5723931193351746,0.9784467816352844
0,28,0.46764129400253296,0.9004908800125122,-0.4825180768966675,0.9709723591804504
0,29,0.6837823390960693,0.9531219005584717,-0.5763366222381592,0.8265278339385986
0,30,0.49315282702445984,0.9154297113418579,-0.47567978501319885,0.8026232719421387
0,31,0.7256965041160583,1.0081206560134888,-0.847865104675293,0.9744588732719421
0,32,0.43516719341278076,0.9827214479446411,-0.7134522795677185,0.9630929827690125
1,0,0.5663739442825317,0.39931055903434753,-0.6536406874656677,0.999983549118042
1,1,0.5764726996421814,0.38385799527168274,-0.6072896122932434,0.9999531507492065
1,2,0.5889558792114258,0.3842594027519226,-0.6078330278396606,0.999943733215332
1,3,0.5990792512893677,0.38505271077156067,-0.6077682375907898,0.9999575614929199
1,4,0.5461927652359009,0.38451245427131653,-0.6069655418395996,0.9999744892120361
1,5,0.5353174209594727,0.3857337236404419,-0.6077280044555664,0.9999768733978271
1,6,0.5255470275878906,0.3872338831424713,-0.6081123352050781,0.9999815225601196
1,7,0.6062484383583069,0.39099860191345215,-0.35956573486328125,0.9999415874481201
1,8,0.5160293579101562,0.3942476511001587,-0.3543386161327362,0.9999303817749023
1,9,0.5849302411079407,0.4126858413219452,-0.5576524138450623,0.9999668598175049
1,10,0.5481007695198059,0.41526496410369873,-0.5611258149147034,0.9999721050262451
1,11,0.6913319826126099,0.4768484830856323,-0.23552127182483673,0.999990701675415
1,12,0.44348612427711487,0.48126596212387085,-0.16433770954608917,0.9999734163284302
1,13,0.7381238341331482,0.5870940089225769,-0.13499902188777924,0.9887726902961731
1,14,0.398693323135376,0.5898511409759521,-0.14062483608722687,0.9827882647514343
1,15,0.7951539754867554,0.6912142038345337,-0.21086500585079193,0.9897778630256653
1,16,0.33500906825065613,0.6966561675071716,-0.3052179217338562,0.9890407919883728
1,17,0.8109146952629089,0.7236446142196655,-0.23351578414440155,0.9805168509483337
1,18,0.32037127017974854,0.7281692028045654,-0.3437763452529907,0.9779707789421082
1,19,0.8018678426742554,0.7264378070831299,-0.30873844027519226,0.9829980134963989
1,20,0.3287810683250427,0.7313521504402161,-0.42162126302719116,0.9801744222640991
1,21,0.7867734432220459,0.7145416736602783,-0.23736825585365295,0.9794573783874512
1,22,0.34254512190818787,0.7198893427848816,-0.34191229939460754,0.9772030711174011
1,23,0.6436691880226135,0.649761974811554,-0.019982868805527687,0.9999701976776123
1,24,0.4907326102256775,0.6506850123405457,0.01925460249185562,0.9999655485153198
1,25,0.6981937289237976,0.7132778167724609,-0.7494252324104309,0.9933834671974182
1,26,0.4347527027130127,0.7118543386459351,-0.7175206542015076,0.9895918965339661
1,27,0.7036847472190857,0.9090272188186646,-0.5749372839927673,0.987141489982605
1,28,0.4700324535369873,0.8979137539863586,-0.5332601070404053,0.9864429235458374
1,29,0.6868255138397217,0.927997350692749,-0.5709408521652222,0.8826030492782593
1,30,0.4972230792045593,0.9141495823860168,-0.5231834053993225,0.8796485066413879
1,31,0.7097212076187134,0.9975048899650574,-0.865544319152832,0.9847518801689148
1,32,0.4415561854839325,0.9809015989303589,-0.7966986894607544,0.9816232919692993
2,0,0.5656258463859558,0.3980059027671814,-0.635796308517456,0.9999805688858032
2,1,0.5767126679420471,0.38253000378608704,-0.5913548469543457,0.9999430179595947
2,2,0.5891028642654419,0.3829245865345001,-0.5918981432914734,0.9999313354492188
2,3,0.5991953611373901,0.38378965854644775,-0.5918472409248352,0.9999490976333618
2,4,0.5457420349121094,0.38339564204216003,-0.5913998484611511,0.999969482421875
2,5,0.5347998142242432,0.38473841547966003,-0.5921509265899658,0.9999721050262451
2,6,0.5252870917320251,0.3863198161125183,-0.5925306677818298,0.9999781847000122
2,7,0.6067000031471252,0.38998645544052124,-0.35173267126083374,0.999929666519165
2,8,0.5163840055465698,0.393184632062912,-0.34743839502334595,0.9999188184738159
2,9,0.5848634839057922,0.411845862865448,-0.542539119720459,0.9999626874923706
2,10,0.5475042462348938,0.4141359329223633,-0.5462976098060608,0.9999686479568481
2,11,0.6907573342323303,0.4761366844177246,-0.23825623095035553,0.9999903440475464
2,12,0.44188863039016724,0.4803624451160431,-0.1608206182718277,0.9999711513519287
2,13,0.7353192567825317,0.5876084566116333,-0.15819242596626282,0.9879440069198608
2,14,0.39748477935791016,0.5908125638961792,-0.14757201075553894,0.9833389520645142
2,15,0.7957439422607422,0.6900972723960876,-0.2577510476112366,0.989493727684021
2,16,0.33732718229293823,0.6947787404060364,-0.3200465440750122,0.9893562197685242
2,17,0.811598539352417,0.724200427532196,-0.28640905022621155,0.9805145859718323
2,18,0.31851282715797424,0.7280570864677429,-0.3612084686756134,0.978529691696167
2,19,0.7999831438064575,0.7266161441802979,-0.3611142635345459,0.9830288887023926
2,20,0.3276819586753845,0.7305749654769897,-0.43899473547935486,0.9807029962539673
2,21,0.7847256660461426,0.7135906219482422,-0.28497111797332764,0.9791780114173889
2,22,0.34395092725753784,0.7180680632591248,-0.3571629524230957,0.9776085615158081
2,23,0.6455271244049072,0.6490129232406616,-0.026180392131209373,0.999966025352478
2,24,0.49146807193756104,0.6495025157928467,0.02544781006872654,0.9999610185623169
