frame,landmark_index,x,y,z,visibility
0,0,0.4927330017089844,0.34671491384506226,-0.23023340106010437,0.9999558925628662
0,1,0.49617239832878113,0.3338724374771118,-0.20676565170288086,0.99986732006073
0,2,0.49900150299072266,0.3340284824371338,-0.20687900483608246,0.999821126461029
0,3,0.5020443201065063,0.3346458673477173,-0.20678962767124176,0.9998393058776855
0,4,0.4872835874557495,0.33301153779029846,-0.20872347056865692,0.9999425411224365
0,5,0.48412150144577026,0.33320873975753784,-0.2089335322380066,0.9999598264694214
0,6,0.48225125670433044,0.333737850189209,-0.20896323025226593,0.9999645948410034
0,7,0.5043017864227295,0.3409218490123749,-0.08804287761449814,0.9997556805610657
0,8,0.47814449667930603,0.3403566777706146,-0.09670963883399963,0.9998278617858887
0,9,0.4973699748516083,0.36075180768966675,-0.18514102697372437,0.9999573230743408
0,10,0.4864433705806732,0.35967767238616943,-0.18891528248786926,0.9999712705612183
0,11,0.5292548537254333,0.41324156522750854,-0.04067302122712135,0.9999819993972778
0,12,0.451393723487854,0.40775352716445923,-0.045859113335609436,0.9999855756759644
0,13,0.5472946166992188,0.4839998781681061,-0.1735924333333969,0.9939853549003601
0,14,0.42687854170799255,0.4808093011379242,-0.18980133533477783,0.9940901398658752
0,15,0.5376720428466797,0.5340690612792969,-0.4307541847229004,0.9946165680885315
0,16,0.43898212909698486,0.5255995392799377,-0.42468732595443726,0.9946790933609009
0,17,0.5364892482757568,0.5533838272094727,-0.48560458421707153,0.9913831353187561
0,18,0.4405929744243622,0.5450047254562378,-0.4796565771102905,0.9906924366950989
0,19,0.5314950942993164,0.5481789112091064,-0.4964173138141632,0.9913896918296814
0,20,0.44807031750679016,0.5371248722076416,-0.4844152331352234,0.9899011254310608
0,21,0.5303851366043091,0.5410072803497314,-0.440468966960907,0.9791387915611267
0,22,0.4494199752807617,0.5305574536323547,-0.4324497878551483,0.9745094776153564
0,23,0.5116021037101746,0.5797168612480164,0.0022949641570448875,0.9999740123748779
