frame,landmark_index,x,y,z,visibility
0,0,0.49379289150238037,0.6508920192718506,-0.1645009070634842,0.9995869994163513
0,1,0.49852433800697327,0.6405134201049805,-0.14512993395328522,0.9986701011657715
0,2,0.5015860199928284,0.6411029100418091,-0.14526145160198212,0.9982991814613342
0,3,0.5042546391487122,0.6417858004570007,-0.14524881541728973,0.9984979629516602
0,4,0.4905169904232025,0.6409531831741333,-0.14307424426078796,0.9993556141853333
0,5,0.48827099800109863,0.6415237784385681,-0.14327333867549896,0.999515175819397
0,6,0.48613885045051575,0.6420592069625854,-0.14337638020515442,0.9995936751365662
0,7,0.507286548614502,0.6493242979049683,-0.053455501794815063,0.9985802173614502
0,8,0.4836988151073456,0.6486703157424927,-0.043586812913417816,0.9987151622772217
0,9,0.49987345933914185,0.6660298109054565,-0.13050830364227295,0.9997194409370422
0,10,0.4891992211341858,0.6654701232910156,-0.1289484202861786,0.9997851252555847
0,11,0.5314213037490845,0.7292402982711792,-0.03609609976410866,0.9998754262924194
0,12,0.4585634469985962,0.7241982221603394,-0.012849228456616402,0.9999067783355713
0,13,0.5489940047264099,0.8080212473869324,-0.17582973837852478,0.9855092167854309
0,14,0.4361873269081116,0.8074870705604553,-0.14800550043582916,0.9790259003639221
0,15,0.5480897426605225,0.8600696921348572,-0.42071157693862915,0.9727307558059692
0,16,0.4423007667064667,0.8647598624229431,-0.3866346776485443,0.977665901184082
0,17,0.5513560771942139,0.8783179521560669,-0.47636377811431885,0.9634720087051392
0,18,0.4415307939052582,0.8857144713401794,-0.4427960216999054,0.9644918441772461
0,19,0.5473423600196838,0.8661394715309143,-0.4903612732887268,0.9663139581680298
0,20,0.4484594166278839,0.8784590363502502,-0.45183056592941284,0.9654890298843384
0,21,0.544064998626709,0.8621869683265686,-0.4320822060108185,0.9391752481460571
0,22,0.45085862278938293,0.8717861175537109,-0.3970402777194977,0.9370570778846741
0,23,0.5186129212379456,0.9023390412330627,-0.0068084667436778545,0.997791051864624
0,24,0.4689924120903015,0.9058291912078857,0.006612059194594622,0.9982079267501831
0,25,0.5485286712646484,0.9444113969802856,-0.3537117540836334,0.37623390555381775
