frame,landmark_index,x,y,z,visibility
0,0,0.5169713497161865,0.35867542028427124,-0.273219496011734,0.999993085861206
0,1,0.5274965763092041,0.3469978868961334,-0.2314920574426651,0.9999797344207764
0,2,0.534866988658905,0.3473835587501526,-0.2319219410419464,0.9999775886535645
0,3,0.543585479259491,0.3480454385280609,-0.2318597435951233,0.9999822378158569
0,4,0.5039677023887634,0.34635522961616516,-0.23559917509555817,0.9999885559082031
0,5,0.4955739676952362,0.3463994264602661,-0.23612862825393677,0.9999903440475464
0,6,0.4875584840774536,0.3465832769870758,-0.23627035319805145,0.9999909400939941
0,7,0.5465362668037415,0.35476434230804443,-0.025339948013424873,0.9999827146530151
0,8,0.47076839208602905,0.35158994793891907,-0.043683938682079315,0.9999706745147705
0,9,0.5295020937919617,0.37097883224487305,-0.1958172470331192,0.9999922513961792
0,10,0.5033613443374634,0.36913982033729553,-0.20503444969654083,0.9999934434890747
0,11,0.6161963939666748,0.4279921054840088,0.04295956343412399,0.9999967813491821
0,12,0.39653152227401733,0.4290144145488739,0.04436720907688141,0.9999918937683105
0,13,0.6655188798904419,0.5108559727668762,-0.06451456993818283,0.9879047870635986
0,14,0.36445462703704834,0.5141080021858215,-0.09090685099363327,0.9706978797912598
0,15,0.708655834197998,0.5423317551612854,-0.426440954208374,0.9962448477745056
0,16,0.3534519672393799,0.5517083406448364,-0.4622761607170105,0.9959718585014343
0,17,0.7330460548400879,0.5670417547225952,-0.5053825378417969,0.9949094653129578
0,18,0.33921018242836,0.5749789476394653,-0.544844388961792,0.9954380393028259
0,19,0.7191215753555298,0.5662221908569336,-0.5555697679519653,0.9956051707267761
0,20,0.3571799397468567,0.5695047378540039,-0.5957110524177551,0.996052086353302
0,21,0.7028783559799194,0.5586006045341492,-0.453668475151062,0.9937096834182739
0,22,0.36983734369277954,0.5619865655899048,-0.4940229654312134,0.994144856929779
0,23,0.5850154161453247,0.5802196264266968,0.021671805530786514,0.9999772310256958
0,24,0.45232293009757996,0.5834712386131287,-0.022182317450642586,0.9999736547470093
0,25,0.6466285586357117,0.6596292853355408,-0.356616348028183,0.9600932002067566
0,26,0.4730222821235657,0.6627770066261292,-0.5077471137046814,0.9804623126983643
0,27,0.6218168139457703,0.8070046305656433,-0.1705828160047531,0.9436768889427185
0,28,0.4963435232639313,0.8207254409790039,-0.3984445333480835,0.980198323726654
0,29,0.6042890548706055,0.8219943046569824,-0.1643960326910019,0.6962357759475708
0,30,0.49983301758766174,0.8347592949867249,-0.39462462067604065,0.7719324231147766
0,31,0.6203145384788513,0.877479076385498,-0.39906540513038635,0.9517473578453064
0,32,0.5189874768257141,0.8909357786178589,-0.641667366027832,0.9746291637420654
1,0,0.5166000127792358,0.3584979772567749,-0.31307581067085266,0.9999932050704956
1,1,0.5274094939231873,0.34649109840393066,-0.2699924409389496,0.9999803304672241
1,2,0.5347177386283875,0.3468934893608093,-0.27043280005455017,0.999977707862854
1,3,0.5434741377830505,0.34742793440818787,-0.27037253975868225,0.9999823570251465
1,4,0.5034608840942383,0.3457694351673126,-0.2738960087299347,0.9999890327453613
1,5,0.49518001079559326,0.34582340717315674,-0.27442577481269836,0.999990701675415
1,6,0.4874907433986664,0.3459395170211792,-0.2745780050754547,0.9999912977218628
1,7,0.5467762351036072,0.35403206944465637,-0.05736957862973213,0.9999822378158569
1,8,0.47119778394699097,0.3512728810310364,-0.0748976543545723,0.9999707937240601
1,9,0.5296090841293335,0.37062954902648926,-0.23356492817401886,0.9999918937683105
1,10,0.503206729888916,0.3691500723361969,-0.24254468083381653,0.9999932050704956
1,11,0.6162853240966797,0.42867565155029297,0.014712497591972351,0.9999960660934448
1,12,0.39647817611694336,0.42957162857055664,0.018803730607032776,0.9999905824661255
1,13,0.6668801307678223,0.5122227072715759,-0.09739323705434799,0.9866452813148499
1,14,0.3634764552116394,0.5160723328590393,-0.12223587185144424,0.9694070816040039
1,15,0.7092363834381104,0.5436496138572693,-0.4609586000442505,0.9953184723854065
1,16,0.353333055973053,0.5538410544395447,-0.5002071261405945,0.9955508708953857
1,17,0.733012855052948,0.5681929588317871,-0.5408024191856384,0.9937187433242798
