frame,landmark_index,x,y,z,visibility
0,0,0.5679364800453186,0.37898337841033936,-0.48093298077583313,0.9999982118606567
0,1,0.5745463371276855,0.3718456029891968,-0.4601803123950958,0.9999954700469971
0,2,0.5806660056114197,0.37223249673843384,-0.4605684280395508,0.9999946355819702
0,3,0.5845845937728882,0.3724159002304077,-0.4604904055595398,0.9999963045120239
0,4,0.5593132972717285,0.3718274235725403,-0.4603993594646454,0.9999969005584717
0,5,0.554792582988739,0.37191149592399597,-0.4608146846294403,0.9999971389770508
0,6,0.5494457483291626,0.37223508954048157,-0.4609910845756531,0.9999977350234985
0,7,0.5871903896331787,0.3749505579471588,-0.30542927980422974,0.9999943971633911
0,8,0.544669508934021,0.37515950202941895,-0.3047963082790375,0.9999877214431763
0,9,0.5767958760261536,0.3857886791229248,-0.4171085059642792,0.9999970197677612
0,10,0.5590965151786804,0.38551610708236694,-0.41952836513519287,0.9999967813491821
0,11,0.6273286938667297,0.41947847604751587,-0.1860295981168747,0.9999979734420776
0,12,0.5084047317504883,0.42076370120048523,-0.15435849130153656,0.999993085861206
0,13,0.6537127494812012,0.47137337923049927,-0.09838058054447174,0.9977413415908813
0,14,0.4814148247241974,0.47196051478385925,-0.10120762884616852,0.9910207390785217
0,15,0.6640720963478088,0.5239036083221436,-0.20750798285007477,0.9988699555397034
0,16,0.4824425280094147,0.5207635164260864,-0.2331373542547226,0.9960930943489075
0,17,0.6622326374053955,0.539548933506012,-0.2459149956703186,0.9972459077835083
0,18,0.48363059759140015,0.5386900305747986,-0.27783048152923584,0.992117702960968
0,19,0.656938910484314,0.5396922826766968,-0.2947433590888977,0.9976933598518372
0,20,0.4921802580356598,0.5365952253341675,-0.32212892174720764,0.993096649646759
0,21,0.6541132926940918,0.5346859097480774,-0.2270917445421219,0.9964410662651062
0,22,0.49597448110580444,0.5305417776107788,-0.2546120882034302,0.9900089502334595
0,23,0.5999071598052979,0.5272331237792969,-0.01384606771171093,0.9999953508377075
0,24,0.5273276567459106,0.5279146432876587,0.013561657629907131,0.9999939203262329
0,25,0.5930323600769043,0.6108516454696655,-0.009366451762616634,0.9954089522361755
0,26,0.5199003219604492,0.6105181574821472,0.01565425843000412,0.9937273263931274
0,27,0.5838992595672607,0.6826620697975159,0.2074829488992691,0.9959741234779358
0,28,0.522106945514679,0.6818298101425171,0.20784209668636322,0.9972768425941467
0,29,0.5767741799354553,0.6912980675697327,0.21756793558597565,0.9126647114753723
0,30,0.5330568552017212,0.6920691728591919,0.21865274012088776,0.9493985176086426
0,31,0.5897966027259827,0.7077773213386536,0.03711849823594093,0.9957566857337952
0,32,0.5010120272636414,0.7081194519996643,0.04630152881145477,0.9966022968292236
1,0,0.570507287979126,0.37802714109420776,-0.4716542661190033,0.999998927116394
1,1,0.5771010518074036,0.3711717128753662,-0.4489394724369049,0.9999972581863403
1,2,0.5835404396057129,0.3716069757938385,-0.4493294358253479,0.9999967813491821
1,3,0.5873119831085205,0.3718317747116089,-0.44925612211227417,0.9999977350234985
1,4,0.5610135793685913,0.37126147747039795,-0.4502425193786621,0.9999980926513672
1,5,0.5566580891609192,0.3718518912792206,-0.4506528973579407,0.9999982118606567
1,6,0.5513362884521484,0.3723177909851074,-0.4508221745491028,0.9999985694885254
1,7,0.589959979057312,0.37456804513931274,-0.2898666560649872,0.9999966621398926
1,8,0.545866072177887,0.3756134510040283,-0.29415762424468994,0.9999921321868896
1,9,0.5793052911758423,0.3859262466430664,-0.40676620602607727,0.9999980926513672
1,10,0.5603877902030945,0.38541895151138306,-0.41059964895248413,0.9999978542327881
1,11,0.6277371048927307,0.42037150263786316,-0.1714906394481659,0.9999982118606567
1,12,0.5101295113563538,0.42041873931884766,-0.14854846894741058,0.9999932050704956
1,13,0.6542644500732422,0.4716917872428894,-0.0860687866806984,0.9980276226997375
1,14,0.482525497674942,0.4718380272388458,-0.10810834169387817,0.9926786422729492
1,15,0.66325843334198,0.5236369371414185,-0.19766011834144592,0.9991253018379211
1,16,0.4826662838459015,0.5207091569900513,-0.24732136726379395,0.9965946078300476
1,17,0.6636247634887695,0.5390946865081787,-0.2362363487482071,0.9978849291801453
1,18,0.48319774866104126,0.5388864874839783,-0.29350537061691284,0.9930807948112488
1,19,0.6584310531616211,0.5400183200836182,-0.2854900062084198,0.9982205033302307
1,20,0.4924805760383606,0.5375041365623474,-0.33680951595306396,0.9938914775848389
1,21,0.6547888517379761,0.5350569486618042,-0.21766386926174164,0.9972468614578247
1,22,0.49634814262390137,0.5311625599861145,-0.26862552762031555,0.9912251830101013
1,23,0.6003369688987732,0.5277079939842224,-0.012147546745836735,0.9999958276748657
1,24,0.5280976891517639,0.5276340246200562,0.011848758906126022,0.9999943971633911
1,25,0.5947818160057068,0.6106073260307312,-0.011498442851006985,0.9966239929199219
1,26,0.5190364718437195,0.6107537746429443,0.014638273976743221,0.9944027066230774
1,27,0.5839233994483948,0.6832808256149292,0.200582355260849,0.9971408843994141
1,28,0.5237797498703003,0.6808287501335144,0.20418736338615417,0.9977570176124573
1,29,0.5752928256988525,0.6910983324050903,0.21020062267780304,0.9368689060211182
1,30,0.5366775989532471,0.6905702948570251,0.2146218866109848,0.9593682885169983
1,31,0.5941094756126404,0.7103878259658813,0.033015891909599304,0.9968421459197998
1,32,0.5011942982673645,0.7078549861907959,0.04603341221809387,0.99714595079422
2,0,0.5705298185348511,0.3786708116531372,-0.47229430079460144,0.9999986886978149
2,1,0.5767840147018433,0.3714500069618225,-0.44982314109802246,0.9999969005584717
2,2,0.5828728079795837,0.3717982769012451,-0.4502124786376953,0.9999961853027344
2,3,0.5873634815216064,0.37202292680740356,-0.4501257538795471,0.9999973773956299
2,4,0.5617010593414307,0.3717314600944519,-0.4512806832790375,0.9999978542327881
2,5,0.557429313659668,0.3721083700656891,-0.4516928493976593,0.9999980926513672
2,6,0.5521724224090576,0.37255412340164185,-0.4518716633319855,0.9999984502792358
2,7,0.5902172923088074,0.37462615966796875,-0.292580246925354,0.9999958276748657
2,8,0.5468774437904358,0.37543630599975586,-0.29780319333076477,0.9999914169311523
2,9,0.5793048143386841,0.385981023311615,-0.4082392156124115,0.999997615814209
2,10,0.5614430904388428,0.38572031259536743,-0.4123116731643677,0.9999974966049194
2,11,0.6288096308708191,0.41992586851119995,-0.16941481828689575,0.9999980926513672
2,12,0.5104503035545349,0.4212973713874817,-0.16158507764339447,0.9999934434890747
2,13,0.6554182767868042,0.4726438522338867,-0.0826999694108963,0.997778594493866
2,14,0.4841315448284149,0.47374555468559265,-0.12571482360363007,0.9920891523361206
2,15,0.6663464307785034,0.5245275497436523,-0.1974530667066574,0.9989951252937317
2,16,0.4841665029525757,0.5218976736068726,-0.2703644037246704,0.9965315461158752
2,17,0.6672273874282837,0.5401591658592224,-0.23491184413433075,0.9976164102554321
2,18,0.4845425486564636,0.539461076259613,-0.31859585642814636,0.9928969740867615
2,19,0.6598731279373169,0.5407697558403015,-0.2856779992580414,0.9980177879333496
2,20,0.4931442141532898,0.537844181060791,-0.3611301779747009,0.9937979578971863
2,21,0.6557633280754089,0.5355825424194336,-0.21807299554347992,0.9969923496246338
2,22,0.496827095746994,0.5317173004150391,-0.2915693521499634,0.9910066723823547
2,23,0.5994940400123596,0.5281546115875244,-0.004357565194368362,0.999995231628418
2,24,0.528351902961731,0.5274621844291687,0.0040736631490290165,0.9999938011169434
2,25,0.5956039428710938,0.6087983846664429,0.009553919546306133,0.9952373504638672
2,26,0.5187062621116638,0.6084890365600586,0.010461843572556973,0.9934245347976685
2,27,0.5842540264129639,0.6814354658126831,0.21919001638889313,0.9962401390075684
2,28,0.5215109586715698,0.6793165802955627,0.20293620228767395,0.997208297252655
2,29,0.5751013159751892,0.689447283744812,0.22834399342536926,0.9223884344100952
2,30,0.5328745245933533,0.6891814470291138,0.21364830434322357,0.9474338889122009
2,31,0.5857455730438232,0.7088134288787842,0.04487213119864464,0.996263325214386
2,32,0.5022632479667664,0.7070292830467224,0.038804225623607635,0.9966513514518738
3,0,0.5706133842468262,0.3789840042591095,-0.4932176172733307,0.9999988079071045
3,1,0.5777899026870728,0.37155643105506897,-0.4723416268825531,0.9999970197677612
3,2,0.5839290022850037,0.3719305396080017,-0.47274044156074524,0.9999964237213135
3,3,0.5878111720085144,0.3721234202384949,-0.47266507148742676,0.9999974966049194
3,4,0.5627859234809875,0.37185582518577576,-0.47423550486564636,0.9999979734420776
3,5,0.5584059357643127,0.37203556299209595,-0.4746541678905487,0.9999980926513672
3,6,0.5533965826034546,0.37240904569625854,-0.47483164072036743,0.9999984502792358
3,7,0.590599775314331,0.37533116340637207,-0.3179630637168884,0.9999963045120239
3,8,0.5482907295227051,0.3757575750350952,-0.3250979781150818,0.999991774559021
3,9,0.5802827477455139,0.3859626352787018,-0.4296528100967407,0.9999979734420776
3,10,0.5626695156097412,0.3856388032436371,-0.43427032232284546,0.9999977350234985
3,11,0.6298973560333252,0.41984590888023376,-0.1889992207288742,0.9999984502792358
3,12,0.5107032656669617,0.4210374653339386,-0.18521232903003693,0.9999942779541016
3,13,0.6557219624519348,0.47247976064682007,-0.0948900356888771,0.9980071187019348
3,14,0.4847891330718994,0.4752100110054016,-0.14438749849796295,0.993094801902771
3,15,0.6679345965385437,0.5257618427276611,-0.20388725399971008,0.9991084933280945
3,16,0.48478153347969055,0.5226941704750061,-0.28285273909568787,0.9969305396080017
3,17,0.6688618659973145,0.5408644080162048,-0.24059894680976868,0.9977982044219971
3,18,0.485222727060318,0.5401340126991272,-0.33036884665489197,0.9935187697410583
3,19,0.6621066331863403,0.5411467552185059,-0.2921563684940338,0.9981618523597717
3,20,0.4942094087600708,0.5383161306381226,-0.37368643283843994,0.994330883026123
3,21,0.6572747826576233,0.5362123250961304,-0.2246731072664261,0.9971713423728943
3,22,0.49773433804512024,0.5325590372085571,-0.30410322546958923,0.9915839433670044
3,23,0.6000443696975708,0.5279026627540588,-0.003246821230277419,0.9999957084655762
3,24,0.5292578339576721,0.5275315046310425,0.0029582567512989044,0.9999943971633911
3,25,0.5966059565544128,0.6098578572273254,0.00811679009348154,0.9956234097480774
3,26,0.5184016227722168,0.6085479259490967,0.002580626169219613,0.9939336180686951
3,27,0.5853281021118164,0.6820268630981445,0.21693429350852966,0.9964585900306702
3,28,0.5216166377067566,0.6801939010620117,0.1884644329547882,0.9973019361495972
3,29,0.5745899081230164,0.6908909678459167,0.2259191870689392,0.9290798306465149
3,30,0.5332996845245361,0.6898908615112305,0.198292076587677,0.9476451277732849
3,31,0.593437671661377,0.7090177536010742,0.045694150030612946,0.9963877201080322
3,32,0.5011192560195923,0.7083098888397217,0.02393733523786068,0.9966894388198853
