frame,landmark_index,x,y,z,visibility
0,0,0.5992387533187866,0.18357732892036438,0.2921190857887268,0.9996094107627869
0,1,0.5800864100456238,0.16859662532806396,0.2099720984697342,0.9992805123329163
0,2,0.568758487701416,0.16830280423164368,0.2095075249671936,0.9992809891700745
0,3,0.557979166507721,0.16785475611686707,0.20934048295021057,0.9993357062339783
0,4,0.6133860945701599,0.16988158226013184,0.19449658691883087,0.9995293617248535
0,5,0.625075101852417,0.17016908526420593,0.19367390871047974,0.9996769428253174
0,6,0.6366509795188904,0.17026978731155396,0.19330880045890808,0.9997382760047913
0,7,0.5348976254463196,0.1768215298652649,-0.08925720304250717,0.9998084902763367
0,8,0.6464822888374329,0.17755520343780518,-0.15935425460338593,0.9998233914375305
0,9,0.5808737277984619,0.19814306497573853,0.21369268000125885,0.9997864365577698
0,10,0.6146454215049744,0.19922000169754028,0.1885172426700592,0.9998008608818054
0,11,0.41421079635620117,0.290441632270813,-0.11274394392967224,0.9999890327453613
0,12,0.7592900395393372,0.29155832529067993,-0.3327557146549225,0.9999860525131226
0,13,0.36451974511146545,0.4375600218772888,0.04107627645134926,0.9946052432060242
0,14,0.8323600888252258,0.4461374878883362,-0.33287906646728516,0.9973100423812866
0,15,0.3847867548465729,0.5665531158447266,0.19569286704063416,0.98102205991745
0,16,0.8345717191696167,0.5736335515975952,-0.25222763419151306,0.9976407289505005
0,17,0.3813325762748718,0.6053931713104248,0.20689859986305237,0.9583113193511963
0,18,0.8375917673110962,0.6067184805870056,-0.3002219498157501,0.9937158226966858
0,19,0.3984832167625427,0.6050251126289368,0.14601099491119385,0.9559991955757141
0,20,0.8182567954063416,0.60917067527771,-0.3270484209060669,0.9928889274597168
0,21,0.4067344069480896,0.5915881991386414,0.17917770147323608,0.9369983673095703
0,22,0.8075745105743408,0.599888801574707,-0.2628834545612335,0.9870643615722656
0,23,0.5044043660163879,0.5667122602462769,0.09550374001264572,0.9998277425765991
0,24,0.6732321977615356,0.5669555068016052,-0.09590503573417664,0.9998830556869507
0,25,0.5185734033584595,0.7899844646453857,0.3453388512134552,0.9736999273300171
0,26,0.6809183359146118,0.7756863832473755,0.09183929115533829,0.9658031463623047
0,27,0.5348758697509766,0.9912539720535278,0.4494941234588623,0.9593883752822876
0,28,0.7031472325325012,0.9717506170272827,0.289432555437088,0.9126636385917664
0,29,0.5559003353118896,1.0477821826934814,0.4473089873790741,0.9554194808006287
0,30,0.6886865496635437,0.9979491233825684,0.30158060789108276,0.9031949043273926
0,31,0.526621401309967,0.9895710349082947,0.33224567770957947,0.8102134466171265
0,32,0.7437163591384888,1.0001680850982666,0.19359858334064484,0.6387045383453369
1,0,0.5946103930473328,0.1877284049987793,0.3904966115951538,0.9998505115509033
1,1,0.575775682926178,0.17272916436195374,0.31215712428092957,0.9997270703315735
1,2,0.5639245510101318,0.17250004410743713,0.31172823905944824,0.9997264742851257
1,3,0.5529844760894775,0.17230835556983948,0.31159481406211853,0.9997403025627136
1,4,0.6096310615539551,0.17406177520751953,0.2969246506690979,0.9998351335525513
1,5,0.6223718523979187,0.17421424388885498,0.29610469937324524,0.9998878240585327
1,6,0.6336892247200012,0.1740664839744568,0.29576775431632996,0.9999082088470459
1,7,0.5308654308319092,0.18049758672714233,0.01696065068244934,0.9999178647994995
1,8,0.6463335752487183,0.1813192069530487,-0.05121878162026405,0.9999363422393799
1,9,0.5762508511543274,0.20206639170646667,0.3123878240585327,0.9998984336853027
1,10,0.6115543842315674,0.20343723893165588,0.287627637386322,0.9999114274978638
1,11,0.41354310512542725,0.2909868061542511,-0.027528725564479828,0.9999897480010986
1,12,0.7505340576171875,0.292831689119339,-0.23502500355243683,0.9999905824661255
